order_id,order_ts,city,store_id,customer_id,category,items_count,gross_order_value,discount_amount,fulfilled_order_value,eta_mins,actual_delivery_mins,sla_breached,stockout_flag,cancelled_flag,payment_mode,variable_cost,contribution_margin
ORD002725,2024-01-22 20:57:25,Hyderabad,DS_08,CUST2708,Beverages,6,375.17,39.07,336.11,26,28,1,0,0,Card,107.33,228.77
ORD002726,2024-01-10 18:05:01,Mumbai,DS_05,CUST1548,Snacks & Munchies,5,159.74,8.55,151.19,10,6,0,0,0,UPI,87.78,63.41
ORD002727,2024-02-06 13:04:01,Mumbai,DS_12,CUST3966,Fruits & Vegetables,1,662.6,69.35,593.24,8,13,0,0,0,Card,94.72,498.52
ORD002728,2024-02-27 18:36:26,Delhi NCR,DS_03,CUST3669,Dairy & Breakfast,7,1007.34,80.07,927.26,14,16,0,0,0,COD,83.02,844.24
ORD002729,2024-02-14 11:47:47,Delhi NCR,DS_10,CUST2636,Fruits & Vegetables,5,563.6,92.51,471.09,15,14,0,0,0,COD,98.47,372.62
ORD002730,2024-03-22 05:56:58,Mumbai,DS_04,CUST1970,Snacks & Munchies,6,452.79,29.43,423.36,18,18,0,0,0,COD,85.0,338.36
ORD002731,2024-03-30 22:38:30,Bengaluru,DS_08,CUST3736,Beverages,8,97.87,18.5,79.37,13,22,1,0,0,UPI,82.45,-3.09
ORD002732,2024-03-20 08:04:23,Mumbai,DS_07,CUST1581,Household,2,363.11,35.54,327.57,30,49,1,0,0,COD,113.49,214.08
ORD002733,2024-03-02 08:36:59,Delhi NCR,DS_10,CUST1883,Dairy & Breakfast,7,232.02,18.05,213.97,22,12,0,0,0,Card,89.34,124.63
ORD002734,2024-02-19 20:32:25,Bengaluru,DS_11,CUST4189,Fruits & Vegetables,7,677.7,94.42,583.28,13,12,0,0,0,UPI,107.68,475.6
ORD002735,2024-01-09 00:06:46,Bengaluru,DS_11,CUST2801,Personal Care,8,574.46,20.66,553.8,15,14,0,0,0,UPI,76.05,477.75
ORD002736,2024-02-27 06:37:11,Bengaluru,DS_05,CUST2193,Fruits & Vegetables,6,425.04,48.66,376.39,15,15,0,0,0,UPI,80.31,296.08
ORD002737,2024-02-25 12:31:31,Bengaluru,DS_01,CUST2610,Beverages,4,275.66,38.93,236.73,16,13,0,0,0,Card,70.67,166.06
ORD002738,2024-01-01 22:47:39,Delhi NCR,DS_01,CUST4426,Snacks & Munchies,4,732.18,102.39,629.79,17,11,0,0,0,COD,72.27,557.52
ORD002739,2024-03-18 14:58:51,Bengaluru,DS_06,CUST4337,Beverages,6,598.19,118.86,479.33,20,15,0,0,0,Wallet,86.15,393.18
ORD002740,2024-02-13 18:16:27,Bengaluru,DS_06,CUST1908,Personal Care,5,771.61,157.31,614.3,9,16,0,0,0,Wallet,92.85,521.45
ORD002741,2024-01-24 12:25:33,Hyderabad,DS_01,CUST2869,Beverages,6,715.8,51.23,664.57,23,19,0,0,0,UPI,107.45,557.12
ORD002742,2024-02-11 10:24:56,Bengaluru,DS_07,CUST4126,Household,4,114.06,8.71,0,15,19,0,1,1,Card,15.79,-15.79
ORD002743,2024-03-25 01:06:10,Bengaluru,DS_01,CUST1275,Snacks & Munchies,8,177.25,27.5,149.75,23,20,0,0,0,Card,83.28,66.48
ORD002744,2024-01-01 18:00:43,Delhi NCR,DS_09,CUST4444,Personal Care,4,384.49,55.07,329.41,16,14,0,0,0,Wallet,91.72,237.7
ORD002745,2024-02-21 20:58:34,Delhi NCR,DS_11,CUST4449,Dairy & Breakfast,7,456.75,68.83,387.92,25,26,1,0,0,UPI,94.5,293.42
ORD002746,2024-02-09 22:51:26,Delhi NCR,DS_02,CUST2996,Household,6,197.13,28.97,168.16,18,21,1,0,0,UPI,91.3,76.87
ORD002747,2024-01-21 00:32:37,Mumbai,DS_10,CUST2011,Household,7,155.72,0.0,155.72,20,25,1,0,0,UPI,85.67,70.05
ORD002748,2024-02-05 21:54:58,Bengaluru,DS_06,CUST2031,Snacks & Munchies,2,134.78,21.3,113.48,18,10,0,1,0,UPI,92.17,21.31
ORD002749,2024-01-17 17:09:01,Hyderabad,DS_08,CUST2334,Snacks & Munchies,7,508.17,59.33,448.84,23,23,1,0,0,Card,80.82,368.02
ORD002750,2024-01-29 17:12:06,Delhi NCR,DS_06,CUST2335,Snacks & Munchies,3,415.71,41.95,373.76,18,26,1,0,0,Wallet,81.95,291.81
ORD002751,2024-02-15 17:40:47,Delhi NCR,DS_07,CUST3825,Beverages,6,306.09,30.48,275.61,15,20,0,0,0,Card,99.72,175.9
ORD002752,2024-03-17 14:58:33,Bengaluru,DS_02,CUST1104,Snacks & Munchies,7,296.88,22.81,274.07,23,22,1,0,0,COD,107.45,166.62
ORD002753,2024-03-21 07:04:18,Delhi NCR,DS_04,CUST2539,Snacks & Munchies,7,747.91,73.65,674.26,15,18,0,0,0,Card,91.02,583.24
ORD002754,2024-02-14 02:14:16,Bengaluru,DS_12,CUST1225,Household,6,289.4,62.42,226.98,19,17,0,0,0,UPI,86.79,140.19
ORD002755,2024-03-30 01:01:50,Bengaluru,DS_07,CUST2616,Dairy & Breakfast,6,767.26,62.8,704.46,24,34,1,0,0,UPI,128.65,575.81
ORD002756,2024-02-04 22:01:05,Hyderabad,DS_11,CUST3885,Beverages,6,167.71,30.52,137.19,15,6,0,0,0,Card,72.1,65.09
ORD002757,2024-03-26 09:06:18,Delhi NCR,DS_03,CUST4276,Dairy & Breakfast,5,360.7,44.7,316.0,26,34,1,0,0,Card,121.06,194.94
ORD002758,2024-03-18 23:12:12,Mumbai,DS_07,CUST3220,Household,6,359.85,78.57,281.28,8,9,0,0,0,Wallet,69.56,211.73
ORD002759,2024-02-25 11:13:47,Bengaluru,DS_12,CUST2814,Household,7,498.88,62.39,436.5,18,18,0,0,0,UPI,94.45,342.05
ORD002760,2024-01-10 05:48:14,Mumbai,DS_11,CUST3784,Snacks & Munchies,6,347.43,37.64,309.79,21,23,1,0,0,COD,90.41,219.38
ORD002761,2024-02-27 08:10:09,Hyderabad,DS_06,CUST2228,Beverages,5,456.73,85.15,371.58,15,17,0,0,0,UPI,91.8,279.78
ORD002762,2024-01-07 15:01:22,Hyderabad,DS_02,CUST1730,Personal Care,7,777.14,149.85,627.29,14,12,0,0,0,Wallet,89.11,538.18
ORD002763,2024-01-04 02:17:59,Delhi NCR,DS_12,CUST2016,Fruits & Vegetables,7,493.92,47.3,446.62,20,22,1,0,0,UPI,99.37,347.25
ORD002764,2024-03-20 08:19:48,Delhi NCR,DS_08,CUST3480,Personal Care,10,614.36,60.12,554.24,29,18,0,0,0,Card,93.61,460.63
ORD002765,2024-03-12 05:37:54,Bengaluru,DS_08,CUST4140,Dairy & Breakfast,9,751.84,174.8,577.03,24,32,1,0,0,UPI,116.92,460.11
ORD002766,2024-03-31 14:27:03,Mumbai,DS_11,CUST3593,Dairy & Breakfast,6,467.5,57.87,409.63,20,33,1,0,0,Card,107.02,302.61
ORD002767,2024-02-08 01:49:11,Mumbai,DS_12,CUST4075,Snacks & Munchies,5,228.54,31.02,197.52,22,20,0,0,0,UPI,90.5,107.02
ORD002768,2024-03-26 20:28:17,Hyderabad,DS_11,CUST1046,Fruits & Vegetables,5,138.2,32.52,105.68,19,18,0,0,0,UPI,106.06,-0.38
ORD002769,2024-02-12 13:54:18,Delhi NCR,DS_01,CUST2720,Household,6,550.58,88.59,461.99,8,16,0,0,0,Wallet,84.02,377.97
ORD002770,2024-02-11 03:08:17,Delhi NCR,DS_04,CUST3862,Fruits & Vegetables,4,536.73,110.96,425.78,21,13,0,0,0,UPI,69.1,356.68
ORD002771,2024-02-26 10:32:41,Bengaluru,DS_12,CUST3841,Household,7,205.15,14.94,190.21,15,13,0,0,0,COD,71.19,119.02
ORD002772,2024-01-21 19:30:13,Mumbai,DS_05,CUST4082,Dairy & Breakfast,8,789.04,123.66,665.38,37,41,1,0,0,COD,111.13,554.25
ORD002773,2024-03-11 23:10:06,Delhi NCR,DS_08,CUST2795,Snacks & Munchies,6,815.51,61.67,753.84,14,10,0,0,0,UPI,107.44,646.41
ORD002774,2024-02-23 22:15:27,Bengaluru,DS_11,CUST2883,Beverages,6,213.73,10.96,202.78,23,29,1,0,0,UPI,83.7,119.08
ORD002775,2024-02-28 13:05:57,Mumbai,DS_09,CUST1861,Snacks & Munchies,3,1023.99,68.59,955.4,18,15,0,0,0,COD,93.93,861.47
ORD002776,2024-02-20 16:21:25,Delhi NCR,DS_04,CUST2362,Fruits & Vegetables,8,554.21,56.9,497.32,19,12,0,0,0,COD,90.09,407.22
ORD002777,2024-03-02 15:36:37,Mumbai,DS_01,CUST3731,Fruits & Vegetables,4,578.66,43.05,535.6,18,28,1,0,0,UPI,85.7,449.91
ORD002778,2024-01-29 02:09:13,Bengaluru,DS_01,CUST2841,Snacks & Munchies,5,232.13,32.05,200.09,16,15,0,0,0,UPI,83.69,116.39
ORD002779,2024-02-13 03:14:19,Mumbai,DS_10,CUST3328,Dairy & Breakfast,4,926.18,142.3,783.88,15,10,0,0,0,UPI,72.24,711.64
ORD002780,2024-01-21 22:13:38,Mumbai,DS_07,CUST2434,Fruits & Vegetables,5,694.49,71.39,623.1,15,15,0,0,0,Card,101.46,521.63
ORD002781,2024-03-16 17:21:52,Mumbai,DS_06,CUST2948,Personal Care,7,581.42,17.5,563.92,25,30,1,0,0,COD,96.36,467.56
ORD002782,2024-03-05 03:07:25,Delhi NCR,DS_01,CUST3371,Beverages,6,706.02,107.92,598.11,17,15,0,0,0,Card,71.62,526.49
ORD002783,2024-02-19 14:37:23,Bengaluru,DS_08,CUST4062,Dairy & Breakfast,8,416.38,36.7,379.68,23,23,1,0,0,COD,101.04,278.64
ORD002784,2024-02-17 08:35:44,Mumbai,DS_03,CUST1612,Fruits & Vegetables,3,374.9,35.74,0,25,23,1,0,1,Card,14.56,-14.56
ORD002785,2024-01-30 20:28:11,Mumbai,DS_07,CUST4297,Personal Care,4,669.22,66.95,602.28,24,33,1,1,0,Wallet,96.0,506.28
ORD002786,2024-02-15 16:02:31,Mumbai,DS_02,CUST1634,Personal Care,5,823.12,64.18,758.94,21,24,1,0,0,COD,82.49,676.45
ORD002787,2024-02-18 08:19:43,Delhi NCR,DS_03,CUST2058,Dairy & Breakfast,5,86.74,11.33,75.41,17,14,0,0,0,UPI,96.78,-21.36
ORD002788,2024-02-12 08:15:19,Mumbai,DS_10,CUST3456,Fruits & Vegetables,7,348.45,54.56,293.89,21,22,1,0,0,Wallet,82.83,211.06
ORD002789,2024-01-24 03:40:16,Delhi NCR,DS_04,CUST2684,Household,6,524.3,26.73,497.56,20,31,1,0,0,Card,98.9,398.66
ORD002790,2024-01-07 04:26:14,Bengaluru,DS_05,CUST2286,Fruits & Vegetables,5,929.77,113.12,816.65,16,16,0,0,0,UPI,70.55,746.09
ORD002791,2024-03-19 04:36:09,Bengaluru,DS_09,CUST2471,Fruits & Vegetables,3,493.59,25.79,467.8,20,9,0,1,0,UPI,73.57,394.24
ORD002792,2024-01-06 01:36:17,Bengaluru,DS_05,CUST2115,Household,6,532.28,72.8,459.48,24,29,1,0,0,Card,90.9,368.59
ORD002793,2024-01-24 11:27:48,Bengaluru,DS_08,CUST2253,Snacks & Munchies,10,516.44,0.0,516.44,23,22,1,0,0,UPI,113.43,403.02
ORD002794,2024-02-08 17:59:42,Bengaluru,DS_11,CUST4189,Beverages,8,379.28,5.0,374.28,13,29,1,0,0,Wallet,106.67,267.61
ORD002795,2024-01-06 02:38:55,Delhi NCR,DS_12,CUST2875,Snacks & Munchies,6,407.19,65.41,341.77,19,26,1,0,0,Card,100.06,241.72
ORD002796,2024-03-27 12:54:21,Bengaluru,DS_03,CUST1338,Beverages,2,547.51,73.26,474.25,22,28,1,0,0,COD,107.39,366.86
ORD002797,2024-02-25 00:05:25,Bengaluru,DS_05,CUST3767,Beverages,4,760.31,94.36,665.95,22,28,1,0,0,UPI,112.06,553.89
ORD002798,2024-01-10 18:40:22,Bengaluru,DS_10,CUST3200,Dairy & Breakfast,8,146.81,20.49,126.32,15,13,0,0,0,Wallet,86.74,39.58
ORD002799,2024-02-05 22:09:00,Bengaluru,DS_09,CUST2608,Snacks & Munchies,9,507.22,86.93,420.29,17,23,1,0,0,Card,109.99,310.3
ORD002800,2024-03-13 14:46:34,Hyderabad,DS_01,CUST1379,Personal Care,5,646.36,74.32,572.04,22,19,0,0,0,UPI,76.85,495.2
ORD002801,2024-03-07 11:13:40,Delhi NCR,DS_12,CUST1436,Personal Care,9,516.33,71.36,444.97,13,13,0,0,0,COD,96.11,348.85
ORD002802,2024-02-20 10:47:46,Delhi NCR,DS_06,CUST2699,Personal Care,9,661.82,71.12,590.7,16,24,1,0,0,Wallet,96.73,493.97
ORD002803,2024-02-07 22:50:11,Mumbai,DS_10,CUST3542,Household,6,415.95,38.92,377.03,25,28,1,0,0,Card,115.87,261.16
ORD002804,2024-01-05 10:08:20,Delhi NCR,DS_09,CUST3654,Dairy & Breakfast,5,226.28,50.11,176.17,28,25,1,0,0,UPI,99.4,76.77
ORD002805,2024-03-27 01:41:05,Mumbai,DS_02,CUST4339,Fruits & Vegetables,5,219.83,9.24,0,21,28,1,0,1,UPI,18.35,-18.35
ORD002806,2024-01-01 11:13:49,Delhi NCR,DS_02,CUST2976,Personal Care,8,222.63,15.64,206.99,18,25,1,0,0,UPI,92.56,114.43
ORD002807,2024-03-08 20:38:02,Mumbai,DS_01,CUST3161,Snacks & Munchies,4,220.07,24.73,195.34,31,32,1,0,0,UPI,114.54,80.8
ORD002808,2024-01-03 16:20:11,Bengaluru,DS_05,CUST2075,Fruits & Vegetables,8,455.72,15.04,440.68,21,19,0,0,0,UPI,88.98,351.7
ORD002809,2024-02-19 03:09:20,Hyderabad,DS_02,CUST3747,Snacks & Munchies,5,104.94,14.79,90.15,15,12,0,0,0,Wallet,86.17,3.98
ORD002810,2024-03-04 02:48:17,Mumbai,DS_02,CUST2130,Snacks & Munchies,5,658.75,107.49,551.26,15,23,1,0,0,Card,110.46,440.8
ORD002811,2024-02-06 20:31:50,Bengaluru,DS_10,CUST1023,Snacks & Munchies,9,683.6,121.21,0,12,15,0,0,1,Card,12.52,-12.52
ORD002812,2024-02-16 18:57:38,Mumbai,DS_01,CUST2912,Fruits & Vegetables,5,625.44,107.93,517.5,15,20,0,0,0,UPI,95.99,421.51
ORD002813,2024-03-11 12:48:27,Bengaluru,DS_04,CUST3671,Household,4,150.37,24.67,125.7,18,17,0,0,0,COD,97.0,28.71
ORD002814,2024-02-28 15:45:06,Delhi NCR,DS_01,CUST3095,Fruits & Vegetables,6,96.3,2.55,0,17,19,0,1,1,Card,9.49,-9.49
ORD002815,2024-01-23 09:44:15,Bengaluru,DS_11,CUST2580,Household,6,469.81,147.4,322.41,14,16,0,0,0,UPI,91.24,231.17
ORD002816,2024-01-05 16:01:06,Delhi NCR,DS_04,CUST3307,Snacks & Munchies,7,292.55,43.34,249.21,31,33,1,0,0,UPI,110.67,138.54
ORD002817,2024-01-30 15:13:58,Bengaluru,DS_06,CUST1367,Dairy & Breakfast,4,672.2,52.28,0,27,31,1,1,1,Card,12.92,-12.92
ORD002818,2024-01-12 02:41:51,Bengaluru,DS_01,CUST1172,Snacks & Munchies,5,162.89,16.76,146.13,14,19,0,1,0,Card,81.47,64.66
ORD002819,2024-03-03 17:07:19,Mumbai,DS_09,CUST3315,Fruits & Vegetables,4,548.23,75.28,472.95,20,9,0,0,0,UPI,82.79,390.16
ORD002820,2024-03-03 05:33:50,Bengaluru,DS_07,CUST1826,Snacks & Munchies,4,460.78,88.79,372.0,13,16,0,0,0,UPI,77.85,294.15
ORD002821,2024-02-09 14:20:19,Mumbai,DS_04,CUST3625,Personal Care,3,412.18,58.91,353.27,24,30,1,0,0,COD,123.76,229.51
ORD002822,2024-01-18 08:03:43,Hyderabad,DS_04,CUST3301,Beverages,2,146.24,16.38,129.85,14,6,0,0,0,UPI,67.48,62.37
ORD002823,2024-02-06 02:00:11,Hyderabad,DS_07,CUST3181,Beverages,3,601.92,57.36,0,20,23,1,1,1,Card,5.88,-5.88
ORD002824,2024-03-19 13:32:55,Bengaluru,DS_04,CUST4355,Fruits & Vegetables,7,727.38,120.32,607.06,22,17,0,0,0,UPI,81.57,525.49
ORD002825,2024-01-10 23:04:27,Bengaluru,DS_03,CUST2676,Personal Care,4,732.14,123.35,608.79,26,23,1,0,0,Card,102.88,505.91
ORD002826,2024-02-10 01:06:06,Mumbai,DS_08,CUST3022,Snacks & Munchies,7,782.43,121.65,660.78,19,15,0,1,0,COD,90.13,570.65
ORD002827,2024-03-15 08:24:11,Bengaluru,DS_04,CUST3937,Dairy & Breakfast,4,191.84,18.18,173.66,16,21,1,0,0,COD,100.96,72.7
ORD002828,2024-03-09 12:23:54,Mumbai,DS_09,CUST3988,Snacks & Munchies,8,240.83,38.45,202.38,20,18,0,0,0,Card,90.26,112.12
ORD002829,2024-01-16 16:39:07,Mumbai,DS_09,CUST2788,Snacks & Munchies,5,236.32,29.64,206.68,18,28,1,0,0,Card,80.25,126.43
ORD002830,2024-02-08 01:22:48,Hyderabad,DS_08,CUST2117,Dairy & Breakfast,4,542.34,73.17,469.17,28,22,1,0,0,UPI,89.98,379.19
ORD002831,2024-03-05 00:36:15,Bengaluru,DS_04,CUST1679,Personal Care,7,155.75,18.97,136.77,20,27,1,0,0,UPI,100.06,36.72
ORD002832,2024-02-19 00:01:21,Bengaluru,DS_03,CUST1274,Fruits & Vegetables,4,847.71,0.0,847.71,24,31,1,0,0,Card,87.02,760.69
ORD002833,2024-02-09 07:57:24,Mumbai,DS_08,CUST1271,Beverages,8,359.98,60.14,299.84,9,13,0,0,0,Wallet,77.06,222.78
ORD002834,2024-03-07 01:16:19,Delhi NCR,DS_06,CUST3135,Dairy & Breakfast,6,126.44,19.38,107.06,20,14,0,0,0,UPI,70.91,36.15
ORD002835,2024-01-16 15:24:21,Delhi NCR,DS_09,CUST1440,Snacks & Munchies,5,240.88,41.74,199.14,20,30,1,0,0,Card,103.25,95.89
ORD002836,2024-01-05 15:16:05,Bengaluru,DS_06,CUST1058,Beverages,5,639.56,65.35,574.21,10,14,0,0,0,Card,87.98,486.23
ORD002837,2024-03-06 11:41:59,Bengaluru,DS_04,CUST3864,Snacks & Munchies,4,296.7,0.0,296.7,24,20,0,0,0,COD,99.51,197.2
ORD002838,2024-01-28 16:59:05,Delhi NCR,DS_10,CUST3864,Beverages,6,349.79,41.42,308.38,16,17,0,1,0,COD,90.43,217.94
ORD002839,2024-03-23 14:08:47,Delhi NCR,DS_07,CUST2596,Fruits & Vegetables,6,394.13,32.14,0,22,21,1,0,1,UPI,12.03,-12.03
ORD002840,2024-01-16 11:48:33,Delhi NCR,DS_06,CUST3550,Fruits & Vegetables,4,857.27,66.25,0,16,10,0,0,1,UPI,9.97,-9.97
ORD002841,2024-03-04 01:11:38,Hyderabad,DS_09,CUST2887,Fruits & Vegetables,8,258.96,38.9,220.06,19,27,1,0,0,UPI,113.22,106.84
ORD002842,2024-02-15 08:37:21,Mumbai,DS_08,CUST4127,Dairy & Breakfast,9,158.52,15.67,142.86,13,18,0,0,0,Wallet,78.9,63.96
ORD002843,2024-01-19 12:41:58,Delhi NCR,DS_01,CUST1845,Beverages,1,569.34,4.1,565.24,16,14,0,0,0,Card,94.58,470.66
ORD002844,2024-01-31 05:06:20,Hyderabad,DS_12,CUST1801,Dairy & Breakfast,8,693.38,151.72,541.66,21,26,1,0,0,COD,108.64,433.02
ORD002845,2024-01-30 06:30:08,Mumbai,DS_12,CUST2047,Snacks & Munchies,6,338.41,29.65,308.76,22,27,1,0,0,UPI,75.09,233.67
ORD002846,2024-02-12 12:54:26,Bengaluru,DS_04,CUST3834,Household,4,438.47,71.22,367.25,23,21,1,0,0,COD,96.38,270.87
ORD002847,2024-01-08 09:47:04,Delhi NCR,DS_10,CUST1471,Dairy & Breakfast,4,337.43,93.37,0,28,30,1,0,1,COD,5.34,-5.34
ORD002848,2024-03-06 14:38:18,Delhi NCR,DS_05,CUST1830,Dairy & Breakfast,4,353.93,29.36,324.57,14,18,0,0,0,UPI,103.1,221.47
ORD002849,2024-03-03 21:39:15,Mumbai,DS_09,CUST4017,Personal Care,8,324.77,46.66,278.11,19,17,0,0,0,Card,92.84,185.26
ORD002850,2024-01-14 02:11:42,Bengaluru,DS_12,CUST2882,Dairy & Breakfast,8,940.97,113.51,827.46,18,17,0,0,0,Wallet,87.97,739.49
ORD002851,2024-02-10 08:54:13,Mumbai,DS_10,CUST2283,Beverages,7,773.34,33.82,739.52,15,14,0,0,0,UPI,84.97,654.55
ORD002852,2024-03-16 14:26:55,Bengaluru,DS_01,CUST4333,Beverages,7,665.62,151.92,0,17,31,1,0,1,COD,8.92,-8.92
ORD002853,2024-01-28 17:30:12,Mumbai,DS_06,CUST3615,Snacks & Munchies,5,767.6,7.37,760.23,17,16,0,1,0,UPI,101.14,659.09
ORD002854,2024-03-25 16:17:01,Bengaluru,DS_04,CUST3360,Snacks & Munchies,7,967.78,168.33,799.45,22,27,1,0,0,Card,102.0,697.45
ORD002855,2024-01-07 13:33:49,Mumbai,DS_08,CUST3185,Personal Care,6,175.76,39.0,136.76,10,12,0,0,0,UPI,79.9,56.86
ORD002856,2024-01-01 17:55:00,Bengaluru,DS_01,CUST2650,Fruits & Vegetables,8,615.99,94.36,0,22,32,1,0,1,UPI,8.28,-8.28
ORD002857,2024-02-21 05:56:52,Mumbai,DS_02,CUST1257,Fruits & Vegetables,5,136.88,26.76,110.12,16,10,0,0,0,COD,84.87,25.25
ORD002858,2024-02-20 06:22:28,Bengaluru,DS_11,CUST2382,Household,6,300.56,44.99,255.57,23,29,1,0,0,Wallet,82.31,173.25
ORD002859,2024-03-14 02:42:51,Delhi NCR,DS_05,CUST3661,Dairy & Breakfast,5,349.21,33.58,315.63,32,43,1,0,0,Wallet,114.08,201.55
ORD002860,2024-03-18 07:14:54,Bengaluru,DS_09,CUST1425,Fruits & Vegetables,5,377.19,24.05,353.14,26,21,1,0,0,UPI,81.9,271.24
ORD002861,2024-03-28 09:38:50,Bengaluru,DS_06,CUST4260,Snacks & Munchies,4,768.01,82.78,685.23,15,14,0,0,0,Card,83.3,601.93
ORD002862,2024-01-09 02:57:55,Bengaluru,DS_02,CUST4178,Fruits & Vegetables,6,469.89,28.72,441.16,16,24,1,0,0,UPI,89.82,351.34
ORD002863,2024-02-28 15:17:03,Delhi NCR,DS_01,CUST1384,Dairy & Breakfast,9,633.82,1.45,632.37,16,23,1,0,0,UPI,66.96,565.41
ORD002864,2024-01-19 13:48:32,Bengaluru,DS_07,CUST1933,Personal Care,8,827.23,54.42,772.81,15,19,0,0,0,UPI,93.84,678.97
ORD002865,2024-03-20 07:37:51,Delhi NCR,DS_02,CUST3233,Fruits & Vegetables,6,380.77,23.71,357.06,18,7,0,0,0,Card,68.72,288.34
ORD002866,2024-03-22 22:04:54,Mumbai,DS_02,CUST1882,Fruits & Vegetables,5,474.8,30.63,444.17,18,11,0,0,0,UPI,95.95,348.23
ORD002867,2024-01-29 22:32:34,Delhi NCR,DS_10,CUST2690,Dairy & Breakfast,5,608.93,88.14,520.8,14,15,0,0,0,Card,84.36,436.44
ORD002868,2024-03-22 04:56:05,Bengaluru,DS_01,CUST1878,Fruits & Vegetables,8,795.73,68.24,727.49,16,9,0,0,0,COD,83.52,643.97
ORD002869,2024-03-24 09:26:15,Hyderabad,DS_11,CUST1126,Household,8,386.54,5.82,380.72,24,24,1,0,0,Card,88.14,292.58
ORD002870,2024-01-13 06:42:57,Bengaluru,DS_05,CUST3041,Beverages,9,504.3,29.7,474.6,11,11,0,0,0,UPI,102.83,371.77
ORD002871,2024-03-17 18:53:09,Bengaluru,DS_12,CUST3870,Fruits & Vegetables,6,265.58,45.85,0,12,29,1,1,1,UPI,9.89,-9.89
ORD002872,2024-03-27 19:49:03,Mumbai,DS_09,CUST3359,Fruits & Vegetables,4,602.9,133.46,469.43,24,32,1,0,0,UPI,101.5,367.93
ORD002873,2024-01-25 06:59:12,Hyderabad,DS_07,CUST3838,Dairy & Breakfast,3,750.89,22.49,728.4,26,30,1,0,0,Card,89.88,638.52
ORD002874,2024-01-31 15:13:54,Bengaluru,DS_09,CUST4145,Snacks & Munchies,4,390.22,68.26,0,20,23,1,0,1,COD,10.79,-10.79
ORD002875,2024-02-25 07:26:48,Delhi NCR,DS_04,CUST1768,Dairy & Breakfast,5,411.66,65.38,346.29,9,14,0,0,0,COD,87.25,259.04
ORD002876,2024-03-18 11:42:08,Bengaluru,DS_03,CUST1659,Snacks & Munchies,2,607.74,57.47,550.27,10,11,0,0,0,COD,79.66,470.61
ORD002877,2024-03-22 15:29:02,Mumbai,DS_05,CUST1030,Fruits & Vegetables,6,472.45,95.53,376.92,24,35,1,0,0,Card,96.69,280.23
ORD002878,2024-03-19 22:58:53,Bengaluru,DS_12,CUST4345,Personal Care,8,327.27,23.5,303.77,20,25,1,0,0,UPI,87.79,215.98
ORD002879,2024-02-01 13:05:05,Bengaluru,DS_04,CUST4147,Snacks & Munchies,8,587.06,120.27,466.79,13,14,0,0,0,COD,77.86,388.93
ORD002880,2024-02-21 12:27:34,Bengaluru,DS_10,CUST2683,Beverages,7,802.79,143.85,658.93,23,29,1,0,0,Card,100.72,558.22
ORD002881,2024-03-09 14:30:33,Delhi NCR,DS_05,CUST1394,Beverages,6,320.05,46.47,273.58,27,34,1,0,0,UPI,80.91,192.67
ORD002882,2024-03-21 19:40:42,Bengaluru,DS_12,CUST4270,Personal Care,6,222.63,23.49,199.14,15,13,0,0,0,COD,87.62,111.52
ORD002883,2024-02-22 02:30:12,Mumbai,DS_08,CUST2140,Personal Care,9,506.13,33.2,472.93,21,22,1,0,0,UPI,97.91,375.02
ORD002884,2024-03-26 00:27:35,Bengaluru,DS_05,CUST2599,Fruits & Vegetables,5,225.94,45.8,180.14,13,13,0,0,0,UPI,105.87,74.27
ORD002885,2024-02-12 11:22:02,Bengaluru,DS_05,CUST2304,Personal Care,3,687.23,54.66,632.57,21,24,1,0,0,UPI,115.14,517.43
ORD002886,2024-03-04 14:57:57,Mumbai,DS_12,CUST3725,Fruits & Vegetables,6,476.01,105.46,370.55,28,27,1,1,0,COD,109.54,261.01
ORD002887,2024-02-15 20:25:49,Mumbai,DS_07,CUST1279,Snacks & Munchies,7,598.51,62.93,535.59,15,9,0,0,0,Card,79.4,456.19
ORD002888,2024-02-06 03:20:50,Mumbai,DS_06,CUST2858,Beverages,6,186.42,43.28,143.14,21,22,1,0,0,COD,117.88,25.26
ORD002889,2024-03-09 06:03:26,Hyderabad,DS_12,CUST2838,Household,5,351.87,54.22,297.65,10,17,0,0,0,Card,89.18,208.47
ORD002890,2024-02-12 02:50:16,Delhi NCR,DS_11,CUST2958,Beverages,6,215.69,23.91,191.78,21,30,1,0,0,Card,97.5,94.28
ORD002891,2024-01-03 19:16:34,Hyderabad,DS_07,CUST3013,Snacks & Munchies,6,238.23,34.87,203.36,30,35,1,0,0,Wallet,83.89,119.47
ORD002892,2024-03-31 19:55:08,Hyderabad,DS_08,CUST2470,Snacks & Munchies,4,375.79,82.94,292.85,25,25,1,0,0,Card,103.95,188.9
ORD002893,2024-01-28 17:54:17,Mumbai,DS_05,CUST2580,Snacks & Munchies,5,423.14,28.41,394.73,23,21,1,1,0,UPI,97.72,297.01
ORD002894,2024-03-04 08:27:58,Hyderabad,DS_02,CUST2121,Dairy & Breakfast,4,594.42,98.57,495.85,20,15,0,0,0,Wallet,95.2,400.65
ORD002895,2024-03-05 13:53:05,Hyderabad,DS_03,CUST3036,Snacks & Munchies,5,463.06,100.44,0,14,14,0,0,1,Card,17.33,-17.33
